velox_path,bolt_path,category,keep_velox_name,notes
backends-velox/src/test/resources/tpch-approved-plan/v1/spark33/6.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark33/6.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark33/7.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark33/7.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark33/8.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark33/8.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark33/9.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark33/9.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/1.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/1.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/10.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/10.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/11.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/11.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/12.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/12.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/13.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/13.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/14.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/14.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/15.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/15.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/16.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/16.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/17.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/17.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/18.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/18.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/19.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/19.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/20.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/20.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/21.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/21.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/22.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/22.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/3.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/3.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/4.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/4.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/5.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/5.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/6.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/6.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/7.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/7.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/8.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/8.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark34/9.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark34/9.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/1.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/1.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/10.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/10.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/11.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/11.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/12.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/12.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/13.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/13.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/14.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/14.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/15.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/15.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/16.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/16.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/17.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/17.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/18.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/18.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/19.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/19.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/20.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/20.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/21.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/21.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/22.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/22.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/3.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/3.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/4.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/4.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/5.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/5.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/6.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/6.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/7.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/7.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/8.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/8.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-approved-plan/v1/spark35/9.txt,backends-bolt/src/test/resources/tpch-approved-plan/v1/spark35/9.txt,renamed,yes,similarity=1.0000
backends-velox/src/test/resources/tpch-data-parquet/customer/part-00000-a1a42661-7a85-42da-b831-f489a5545d61-c000.snappy.parquet,backends-bolt/src/test/resources/tpch-data-parquet/customer/part-00000-a1a42661-7a85-42da-b831-f489a5545d61-c000.snappy.parquet,identical,no,similarity=1.0000
backends-velox/src/test/resources/tpch-data-parquet/lineitem/part-00000-6c374e0a-7d76-401b-8458-a8e31f8ab704-c000.snappy.parquet,backends-bolt/src/test/resources/tpch-data-parquet/lineitem/part-00000-6c374e0a-7d76-401b-8458-a8e31f8ab704-c000.snappy.parquet,identical,no,similarity=1.0000
backends-velox/src/test/resources/tpch-data-parquet/nation/part-00000-8a852c7b-da96-4425-9ce8-d188f97f3afe-c000.snappy.parquet,backends-bolt/src/test/resources/tpch-data-parquet/nation/part-00000-8a852c7b-da96-4425-9ce8-d188f97f3afe-c000.snappy.parquet,identical,no,similarity=1.0000
backends-velox/src/test/resources/tpch-data-parquet/orders/part-00000-41cc94ee-a98d-4103-83b1-0b5bcebe03eb-c000.snappy.parquet,backends-bolt/src/test/resources/tpch-data-parquet/orders/part-00000-41cc94ee-a98d-4103-83b1-0b5bcebe03eb-c000.snappy.parquet,identical,no,similarity=1.0000
backends-velox/src/test/resources/tpch-data-parquet/part/part-00000-e664e655-0ada-4e0b-a8aa-213d1e4c3797-c000.snappy.parquet,backends-bolt/src/test/resources/tpch-data-parquet/part/part-00000-e664e655-0ada-4e0b-a8aa-213d1e4c3797-c000.snappy.parquet,identical,no,similarity=1.0000
backends-velox/src/test/resources/tpch-data-parquet/partsupp/part-00000-2c7e524c-3f91-4228-b003-64ad2c8059a1-c000.snappy.parquet,backends-bolt/src/test/resources/tpch-data-parquet/partsupp/part-00000-2c7e524c-3f91-4228-b003-64ad2c8059a1-c000.snappy.parquet,identical,no,similarity=1.0000
backends-velox/src/test/resources/tpch-data-parquet/region/part-00000-90d7c5d9-46eb-4bf3-8f00-6eee7436761d-c000.snappy.parquet,backends-bolt/src/test/resources/tpch-data-parquet/region/part-00000-90d7c5d9-46eb-4bf3-8f00-6eee7436761d-c000.snappy.parquet,identical,no,similarity=1.0000
backends-velox/src/test/resources/tpch-data-parquet/supplier/part-00000-0a763951-8a7b-4d7f-a34a-c97e9b4859f0-c000.snappy.parquet,backends-bolt/src/test/resources/tpch-data-parquet/supplier/part-00000-0a763951-8a7b-4d7f-a34a-c97e9b4859f0-c000.snappy.parquet,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/benchmarks/NativeBenchmarkPlanGenerator.scala,backends-bolt/src/test/scala/org/apache/gluten/benchmarks/NativeBenchmarkPlanGenerator.scala,renamed,yes,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/execution/ArrowCsvScanSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/execution/ArrowCsvScanSuite.scala,renamed,yes,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/execution/AutoAdjustStageResourceProfileSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/execution/AutoAdjustStageResourceProfileSuite.scala,renamed,yes,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/execution/DynamicOffHeapSizingSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/execution/DynamicOffHeapSizingSuite.scala,renamed,yes,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/execution/FallbackSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/execution/FallbackSuite.scala,renamed,yes,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/execution/GlutenSQLCollectTailExecSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/execution/GlutenSQLCollectTailExecSuite.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/execution/MiscOperatorSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/execution/MiscOperatorSuite.scala,minor-modified,no,similarity=0.9731
backends-velox/src/test/scala/org/apache/gluten/execution/python/ArrowEvalPythonExecSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/execution/python/ArrowEvalPythonExecSuite.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/expression/UDFPartialProjectSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/expression/UDFPartialProjectSuite.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/functions/ArithmeticAnsiValidateSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/functions/ArithmeticAnsiValidateSuite.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/functions/DateFunctionsValidateSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/functions/DateFunctionsValidateSuite.scala,minor-modified,no,similarity=0.9992
backends-velox/src/test/scala/org/apache/gluten/functions/FunctionsValidateSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/functions/FunctionsValidateSuite.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/functions/JsonFunctionsValidateSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/functions/JsonFunctionsValidateSuite.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/functions/MathFunctionsValidateSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/functions/MathFunctionsValidateSuite.scala,minor-modified,no,similarity=0.9968
backends-velox/src/test/scala/org/apache/gluten/functions/ScalarFunctionsValidateSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/functions/ScalarFunctionsValidateSuite.scala,minor-modified,no,similarity=0.9872
backends-velox/src/test/scala/org/apache/gluten/functions/WindowFunctionsValidateSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/functions/WindowFunctionsValidateSuite.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/fuzzer/FuzzerBase.scala,backends-bolt/src/test/scala/org/apache/gluten/fuzzer/FuzzerBase.scala,renamed,yes,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/fuzzer/FuzzerResult.scala,backends-bolt/src/test/scala/org/apache/gluten/fuzzer/FuzzerResult.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/fuzzer/RowToColumnarFuzzer.scala,backends-bolt/src/test/scala/org/apache/gluten/fuzzer/RowToColumnarFuzzer.scala,renamed,yes,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/fuzzer/ShuffleWriterFuzzer.scala,backends-bolt/src/test/scala/org/apache/gluten/fuzzer/ShuffleWriterFuzzer.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/utils/MySharedLibraryLoader.scala,backends-bolt/src/test/scala/org/apache/gluten/utils/MySharedLibraryLoader.scala,minor-modified,no,similarity=0.9954
backends-velox/src/test/scala/org/apache/gluten/utils/ParquetEncryptionDetectionSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/utils/ParquetEncryptionDetectionSuite.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/gluten/utils/SharedLibraryLoaderUtilsSuite.scala,backends-bolt/src/test/scala/org/apache/gluten/utils/SharedLibraryLoaderUtilsSuite.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/spark/memory/GlobalOffHeapMemorySuite.scala,backends-bolt/src/test/scala/org/apache/spark/memory/GlobalOffHeapMemorySuite.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/spark/sql/execution/BucketWriteUtils.scala,backends-bolt/src/test/scala/org/apache/spark/sql/execution/BucketWriteUtils.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/spark/sql/execution/GlutenHiveUDFSuite.scala,backends-bolt/src/test/scala/org/apache/spark/sql/execution/GlutenHiveUDFSuite.scala,renamed,yes,similarity=1.0000
backends-velox/src/test/scala/org/apache/spark/sql/execution/benchmark/ColumnarTableCacheBenchmark.scala,backends-bolt/src/test/scala/org/apache/spark/sql/execution/benchmark/ColumnarTableCacheBenchmark.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/spark/sql/execution/benchmark/StreamingAggregateBenchmark.scala,backends-bolt/src/test/scala/org/apache/spark/sql/execution/benchmark/StreamingAggregateBenchmark.scala,identical,no,similarity=1.0000
backends-velox/src/test/scala/org/apache/spark/sql/execution/joins/GlutenExistenceJoinSuite.scala,backends-bolt/src/test/scala/org/apache/spark/sql/execution/joins/GlutenExistenceJoinSuite.scala,renamed,yes,similarity=1.0000
backends-velox/src/test/scala/org/apache/spark/sql/execution/unsafe/UnsafeColumnarBuildSideRelationTest.scala,backends-bolt/src/test/scala/org/apache/spark/sql/execution/unsafe/UnsafeColumnarBuildSideRelationTest.scala,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/classes/org/apache/gluten/proto/IcebergNestedField.proto,backends-bolt/target/scala-2.12/classes/org/apache/gluten/proto/IcebergNestedField.proto,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/classes/org/apache/gluten/proto/IcebergPartitionSpec.proto,backends-bolt/target/scala-2.12/classes/org/apache/gluten/proto/IcebergPartitionSpec.proto,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/META-INF/services/org.apache.gluten.spi.SharedLibraryLoader,backends-bolt/target/scala-2.12/test-classes/META-INF/services/org.apache.gluten.spi.SharedLibraryLoader,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/data-type-validation-data/type1/part-00000-f401debc-29d1-47b6-82c2-051bd0e12df1-c000.snappy.parquet,backends-bolt/target/scala-2.12/test-classes/data-type-validation-data/type1/part-00000-f401debc-29d1-47b6-82c2-051bd0e12df1-c000.snappy.parquet,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/data-type-validation-data/type1_orc/part-00000-e084aa04-c639-40f9-a85f-4b8b10dae1b4-c000.snappy.orc,backends-bolt/target/scala-2.12/test-classes/data-type-validation-data/type1_orc/part-00000-e084aa04-c639-40f9-a85f-4b8b10dae1b4-c000.snappy.orc,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/data-type-validation-data/type2/part-00000-f401debc-29d1-47b6-82c2-051bd0e12df1-c000.snappy.parquet,backends-bolt/target/scala-2.12/test-classes/data-type-validation-data/type2/part-00000-f401debc-29d1-47b6-82c2-051bd0e12df1-c000.snappy.parquet,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/data-type-validation-data/type2_orc/part-00000-e084aa04-c639-40f9-a85f-4b8b10dae1b4-c000.snappy.orc,backends-bolt/target/scala-2.12/test-classes/data-type-validation-data/type2_orc/part-00000-e084aa04-c639-40f9-a85f-4b8b10dae1b4-c000.snappy.orc,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/datasource/csv/student.csv,backends-bolt/target/scala-2.12/test-classes/datasource/csv/student.csv,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/datasource/csv/student_option.csv,backends-bolt/target/scala-2.12/test-classes/datasource/csv/student_option.csv,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/datasource/csv/student_option_schema.csv,backends-bolt/target/scala-2.12/test-classes/datasource/csv/student_option_schema.csv,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/datasource/csv/student_option_str.csv,backends-bolt/target/scala-2.12/test-classes/datasource/csv/student_option_str.csv,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/log4j2.properties,backends-bolt/target/scala-2.12/test-classes/log4j2.properties,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/parquet-for-read/test-append_1.parquet,backends-bolt/target/scala-2.12/test-classes/parquet-for-read/test-append_1.parquet,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/parquet-for-read/test-append_2.parquet,backends-bolt/target/scala-2.12/test-classes/parquet-for-read/test-append_2.parquet,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/parquet-for-read/test-empty-row-group_1.parquet,backends-bolt/target/scala-2.12/test-classes/parquet-for-read/test-empty-row-group_1.parquet,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/parquet-for-read/test-empty-row-group_2.parquet,backends-bolt/target/scala-2.12/test-classes/parquet-for-read/test-empty-row-group_2.parquet,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/parquet-for-read/test-empty-row-group_3.parquet,backends-bolt/target/scala-2.12/test-classes/parquet-for-read/test-empty-row-group_3.parquet,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/parquet-for-read/test-file-with-no-column-indexes-1.parquet,backends-bolt/target/scala-2.12/test-classes/parquet-for-read/test-file-with-no-column-indexes-1.parquet,identical,no,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/1.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/1.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/10.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/10.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/11.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/11.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/12.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/12.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/13.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/13.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/14.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/14.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/15.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/15.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/16.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/16.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/17.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/17.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/18.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/18.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/19.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/19.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/20.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/20.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/21.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/21.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/22.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/22.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/3.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/3.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/4.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/4.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/5.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/5.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/6.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/6.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/7.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/7.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/8.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/8.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/9.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark32/9.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/1.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/1.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/10.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/10.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/11.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/11.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/12.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/12.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/13.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/13.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/14.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/14.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/15.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/15.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/16.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/16.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/17.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/17.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/18.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/18.txt,renamed,yes,similarity=1.0000
